rating,title,text,date,source_store,review_id
5,,it's too good platform for beginner and all of that,2026-03-25,play_store,434e4dc2-87ab-4dae-b6f0-c0d231f5a352
1,,"""Terrible experience with Groww app. Due to a glitch, I couldn't close my position and ended up with a massive loss of ₹250,000. When I raised a complaint, the response was 'trade in small quantity'. Unbelievable customer support. Not recommended for serious investors.""",2026-03-25,play_store,865f13fb-3edc-4c28-88eb-f51a83a5efbc
3,,loan update very rare few months once loan update so very disappointed,2026-03-25,play_store,e4bf25ea-1607-4427-b6e1-ac551e1014a0
1,,customer support me na call Request aata h na kitani bar call kiye but lagata nahi h option candle me hi buy or sell options nhi aata hai page ko back karke sell karne pe bhari loss ho jata hai buy or sell options live candle me hi hona chahiye jisase live trade kar sake Sabse ghatiya app h mujhe bhari loss ho gaya h,2026-03-25,play_store,ca2743ed-5db8-4f02-9971-104b4e907108
1,,"if you want to grow, in life don't use groww for trading intraday",2026-03-25,play_store,57b2ebfd-848e-46a7-af72-4dc48e95752e
1,,"external funds are not update it says we will be back soon with update but ,no any update on this",2026-03-25,play_store,15873617-23fc-4dd5-945b-809a0108e148
4,,why external mutual funds tracking is paused Groww???,2026-03-25,play_store,b2ba0e3f-4f0d-443a-b726-e68da31b36f6
1,,frod aap multipal charges cut all stocker,2026-03-25,play_store,13f7a5f9-5ee2-40a4-ba60-555386cb5e35
1,,"Pathetic gateway, pathetic service centre don't use this application for the reflexive trading...it's too slow and false",2026-03-25,play_store,cfd1ef29-30ed-4766-afa2-8b4b10b1a6e6
5,,this is a nice app better for trading and investment and best app for beginners.,2026-03-25,play_store,6861a5c3-e31d-4d37-944c-8d537afe9c0e
5,,useful for easy operation. thanks to the app developers.,2026-03-25,play_store,871995af-f9c8-488b-b64c-f3ae83adcda5
5,,chala babundi Chala bagundi nalandi walki nayam,2026-03-25,play_store,5cb8378b-504b-467f-bdb2-49f9a8e1af5a
5,,very good future and user friendly app,2026-03-25,play_store,c8acce09-df78-4597-a53a-9b18bffdf4fd
1,,they have made Groww useless app !! there is no other way to sell your stocks in GTT order other than DDPI which I don't want to use. they are making user pay for that too !!,2026-03-25,play_store,158976c2-ed13-4eae-ae27-c230bacb7c0c
1,,with the latest update the refresh external funds option is not working. i hope the technical team will look into this,2026-03-25,play_store,eedd8fd3-5c96-4a4c-a520-b6e2d8142bff
1,,every two days all your chart settings automatically gone and then uninstall the app and download again what is going to your app .,2026-03-25,play_store,eb03d464-2fa6-4aaa-8f2a-cd301d6795ba
3,,"the app has so many glitches specially during volatile market hours. the app closes and doesn't responds, and it affects trading.",2026-03-25,play_store,08eb5211-4039-4e63-842d-7aacc485d4a3
5,,isme external mutual fund refresh karne ka option pehle work karta tha jo bahut accha tha. ab ye option kaam nahi karta hai kiraya ise pehle jesa karde.,2026-03-25,play_store,9d6ebbcb-4df2-4cea-b3c0-d3ddb8bcd057
3,,"Bad update, why is the option price page showing futures above the option market depth, difficult to track the chart and market depth at the same time for option players. Also market depth prices keeps freezing for long.",2026-03-25,play_store,14f0766b-23cb-4019-b51e-6ae0e738d449
1,,Redeem krne k bad pese kat rha h... worst service,2026-03-25,play_store,17a83401-5fa7-42df-b8d4-8c1e3bcf39c3
1,,"worst app, very high brokerage, and also very worst in order execution , I cancel my order before execution but still that order is executed, worst highly not recommended",2026-03-25,play_store,02e093e7-fbfb-4bd7-80d8-ed2e02c4c7b4
5,,groww have you removed that Stock Sector Section. if you have removed please add that features. because it is very helpful to check Sector wise stock. it is not showing in my groww account. it was below that Volume Shockers.,2026-03-25,play_store,7cf46463-47c9-4dad-a775-29770bba12bb
5,,user friendly...but need a physical office in chennai,2026-03-25,play_store,7ebb838c-1310-46e1-b698-a968129b6341
5,,good experienc with groww very simple application easy to investment &sell or buy prosess,2026-03-25,play_store,ed943887-ac24-4082-a781-7ad9cd0aa310
1,,refresh hota nhi h ab.. do mahine se kuch bhi sahi nhi ho raha.. koi service thil nhi hai,2026-03-25,play_store,6c467eb9-3843-4b30-b923-4f4a4beb02db
2,,No option to Large or XL Fount,2026-03-24,play_store,ad949173-f257-4851-a0b6-7bc8fc5b0aa4
1,,"takes too much time to redeem the amount, and even though we redeemed before the market still effects even after exit in between their processing phase, I am gonna exit this app",2026-03-24,play_store,7c931761-b134-4035-a74d-5288be616e58
1,,why external funds not updated to groww app,2026-03-24,play_store,5a3248f2-74d8-4b5d-b5d6-fd85136bd6b5
5,,The overall App is really smooth and good with little to no glitches. i recently also came across a feature in 8nd money app where we can track epf ppf amd other type of funds. would be glad if groww can also work and replicate the same.,2026-03-24,play_store,6109a0b9-36a0-48b5-9ec7-ed357841bbdf
4,,external funds are not able to be extracted in mutual funds.,2026-03-24,play_store,dcc9ab81-d877-464b-a717-e2ebfd98bfd2
1,,"very bad , taking more brokerage and external charges and tax",2026-03-24,play_store,5965b697-ce19-44f6-b7bb-62ca2ba69dc3
5,,your app is good with safe exit option in segment index future and options. kindly make it available for comodities also.,2026-03-24,play_store,9bdea640-1a1e-423c-989d-95d4f5fce475
5,,epic... please add features to trade in foreign stock exchange,2026-03-24,play_store,084b19a8-5ac0-4059-996d-96d358860562
5,,"Excellent app. Kindly give Bull bear power indicator, break down screener (S1,2,3,4,5) similar to breakout screener. Also long shot tool in groww's own chart.",2026-03-24,play_store,38cbe280-7bb1-4afa-a388-c492bd08d2a3
3,,my invested value is not matching but rest all are very good...,2026-03-24,play_store,bf7e3fd4-0509-4cde-85d0-e7802c8b178d
1,,not good because chart not available in proper 1h 2h 4h,2026-03-24,play_store,852c5071-b32b-4508-a87c-322466250d5e
2,,"Team, I am not able to fetch the latest details on my mutual funds on groww, I really find it easier to Access the UI and not wanting to switch to a different app for my mutual fund transactions. It says external funds tracking is paused by mfcentral, but on other apps it's working, Please let me know if this can be fixed, expecting a response before I plan to switch to another application.",2026-03-24,play_store,82ebb961-1b73-463d-9b67-9fcc76ae7165
1,,"guys don't use groww because of them my money is still stuck. customer support is worst no one has good knowledge, instead of this go for other app",2026-03-24,play_store,07c8a8a7-75ca-4a37-a6fc-832e16256caf
1,,I am very upset with customer support whose delay has resulted in financial loss to me. My Groww app hanged from 2.30pm onwards today while I was trying to redeem mutual funds. I tried relogging but it didn't help. I immediately called customer care but after 5-6 minutes the executive just stopped talking to me and transferred my call to IVR. I opened Customer Support chat at 2.46 pm but they could resolve my issue by 3.10pm by then I lost opportunity to get today's NAV for no fault of mine.,2026-03-24,play_store,c083489f-8e94-4427-93d2-d1e1c0155a61
1,,"Charges are too high .. Jitna profit nhi hota , usse jyada ye log tax kaat lete hai",2026-03-24,play_store,d0bc37e4-2900-4862-83e5-9af5ca7d331d
1,,I cannot see the 'Track External funds Anymore' option . It's really inconvenient . Don't know why they removed the feature,2026-03-24,play_store,9e90b524-0f8f-4f42-ad23-ccd746dc1b99
1,,unable to verify my tpin..it says something went wrong. also brokerage/charges are too high as compared to other competitive brokers,2026-03-24,play_store,1fcc3a6a-6cf0-4bb8-8824-d4f6a58d20ff
5,,"I am not able to login , unfortunately there's some issues while using my email. pls resolve this. I have been your user since you are in the market.",2026-03-24,play_store,9100fa1b-34b7-461b-a04a-5e42e166001e
3,,"The app is crashing today sir . Despite logging through mobile verification, it is automatically getting logged out even after catching otp",2026-03-24,play_store,28ef7bdb-eb99-4ddf-8518-ad797e38abd7
3,,hi team grow is not login issue coming,2026-03-24,play_store,f150f55b-5c20-4196-98a5-29b9cd381704
2,,No current ipo option showing..... The time of ipo apply was till 4.50 but at 4.00 pm its not showing.......,2026-03-24,play_store,a53c2761-d83b-4af4-9256-11791bfcc41a
1,,"The biggest issue is frequent technical glitches. During market hours, the app often lags, crashes, or simply doesn’t let you log in or place orders. There have been cases where users couldn’t execute trades or even see their balance during crucial moments, leading to losses",2026-03-24,play_store,01884c3e-2a6d-481e-8f3f-3b1bf1dabf03
5,,"Very good, Grow App operation is very good in every aspects like fund transfer, withdrawing fund to bank on time, all shares quantity report 100% correct. All issues( if any ) are resolved within time. All things are appreciated.",2026-03-24,play_store,e6d71e66-bc24-4549-80d7-968b578c48b1
5,,"Groww has rapidly become one of India’s most popular investment platforms, primarily because it strips away the complexity usually associated with the stock market.",2026-03-24,play_store,9201c8bd-a479-47f1-acc5-6254022cb19f
1,,worst the Payment reflection is not happening even after deposit 20 minutes ago,2026-03-24,play_store,19ca5132-4e02-40ce-9a96-6c7434e57b60
1,,"Brokerage charges is too much high, in stocks delivery,For e.g,You can buy only 1 Share Rs170 then you can give 175 for 1 share in delivery Rs 5 brokerage charges from groww charges, again you can sell this 1 share then you can pay again charges Rs15 for this 1 share,buy 1 Share and you can pay brokerage charges two times, pay all charges for 1 share at the end of time the money in your hand for 1 share is Rs 150.I have request to all of you please change the Groww aap,and look for zerobrokerage",2026-03-24,play_store,1f084fa0-5574-4a04-a8b4-2bdcf1cab442
5,,good morning and groww is India is the best,2026-03-24,play_store,524df699-9247-444e-8355-b4c07a704c9e
1,,"fraud application. always on loss and after redeeming 5 SIP.i only get 4 SIP and they don't pay 1 SIP amount of 9,500.",2026-03-24,play_store,56f5112d-6fba-4c79-9a7e-a9bf42c94942
2,,not updating external funds in MF category since one month and showing wrong fund position.,2026-03-24,play_store,c4452353-0305-4aab-bb56-5a3c9493a6ab
5,,but mera bahot loss ho gya h,2026-03-24,play_store,dd68b94b-a9ad-4498-8245-de656bd0829b
5,,Excellent and very Easy operational Trading Brokerage Platform,2026-03-23,play_store,61b687fb-bedc-4d10-ad61-f058fb89cf05
1,,investment ke liye very bad grow app mutual fund se nuksan karke Paisa nikhala h very bad experience 5 saal ki mehnat kharab kardi meri grow app ne kisi or ke investment karta to nuksan nhi hota mera,2026-03-23,play_store,78e56036-8fd2-4855-aec8-9270e883054b
5,,clearly and neatly represented the investment options and opportunity,2026-03-23,play_store,53224472-63c7-4aea-aa46-969fa2fedcde
4,,20 days time for external funds are not refresh,2026-03-23,play_store,a13ab620-270f-4abd-8924-7f430cbe07ee
5,,Easy to use with a very efficient and communicable UI design.,2026-03-23,play_store,03d4f66c-66dd-4019-a884-8c52df006247
1,,Very worst app. We have to move a lot to see the watch list as simple as zerodha. Also not able to close the Groww account as after fund withdrawal they are not providing any link to close. very typical to close the account in Groww. It's been more than 48 hr. they have not provided any link to close.,2026-03-23,play_store,718cadac-7e04-499d-847d-0f4b4b1d9dc8
4,,"Grow up is very good, you can invest as much money as you want in it and start with interest, you have to give some time, thank you.",2026-03-23,play_store,bb7a5d5a-4088-4388-8b1b-872424a4e013
1,,why MF cut off time 2pm... Disgusting,2026-03-23,play_store,7f9c9567-e135-4bcd-99ee-cf5c1228b816
1,,The app charges a much higher brokerage than agreed,2026-03-23,play_store,d38ca50f-4ea5-410f-977d-591210adedde
5,,provides easy access on trading to buy stocks and etc..,2026-03-23,play_store,4586ff65-c20b-4597-b281-441097de6502
1,,"trending sectors for stock are not showing, earlier it was showing...without that app is useless... once trending sectors are included. Please add trending sectors",2026-03-23,play_store,c0af1d37-8637-490a-a027-5c753c22ab35
5,,It is much easier to use than other apps. Groww App......... This is an app that is very easy for new learners. There is no other app like it.,2026-03-23,play_store,e79581b1-28e9-4314-8a23-dc8d7fbca0b9
5,,it's a very good platform for beginners,2026-03-23,play_store,7a8820cf-7252-4892-9f93-aa698d306b7d
3,,"better provide a good chart and more indicators. like dhan app, and extra..",2026-03-23,play_store,a4b45bac-8ada-4a85-a0c8-dcb4078f0b9f
1,,"dont do any business with groww they are cheaters of high class, using bots to manipulate and steal ur money complaining to Sebi and consumer court",2026-03-23,play_store,47a999a8-403d-4ea9-9c2b-c6f2b087df31
3,,"dear groww, what's the benefit of setting safe exit when you don't do it accordingly. when it's come to set safe loss, it's trigger after the set amount, and when it's come to set profit, the amount triggered at very low for exp I've set safe exit at 1200 to book my profit but it's triggered at 1100. what's the use of it tell me",2026-03-23,play_store,4a2c5366-55fe-425a-8132-3ef75b6ccb68
3,,Please add Money Flow Index (MFI) indicator within the chart.,2026-03-23,play_store,8c558fd8-09e4-403b-9fa0-42842e51d74f
5,,wonderful app for mutual fund n sip,2026-03-23,play_store,8d3d7f21-48f9-4dfc-93b6-f01a899e026f
4,,"nice UI , better views , drawback is if amount loaded today and you want to take back same day , you can't",2026-03-23,play_store,ebb388e1-439b-4528-a48f-07f8021c5bdf
5,,very good app but sometimes the refresh rate is slow,2026-03-23,play_store,920be29a-8532-44fc-b454-652f24d6c0f3
2,,external funds still not showing and cannot be refreshed. please help,2026-03-23,play_store,f1ccd47b-0208-4c95-bb9b-89b52c4f0c20
1,,set time on kill switch once you on it for example 12hrs or 8hrs otherwise it will not be useful,2026-03-23,play_store,c75a3f88-4660-4f89-8b6d-62c511f7ace0
5,,it's good but fear to invest amount coz non any call facility available to talk with groww company,2026-03-23,play_store,165a1a04-4c0f-44b6-8914-8943c1a1da72
1,,Charges too much brokerage and miscellaneous!!!! Not happy,2026-03-23,play_store,515db3e2-03d9-41f9-b1a0-f1188930967e
2,,every time my Samsung Galaxy phone detect this app as malware.Also after installing this app from Google play store and not opening it Data get accumulate in it,2026-03-23,play_store,9f585d8c-0708-4a1d-a9bc-b67d78b1d796
1,,"poor app for options trading. basket me nikal ne pe bahut slipage jata hai. kai bar main profit me thi, magar jab eksang nikal ni order diya to wo loss mein nikala. ab aji aiwsa hua. 500 ke profit tha, nikla to 3700 loss. kiya majak hai",2026-03-23,play_store,b73cb4b2-6e8b-465a-ba30-6f01895007b5
5,,I found this app very helpful for beginners like me. user friendly and very simple to understand.,2026-03-23,play_store,99bdfa1d-7a69-4f2d-97a5-668b2cbe3b44
1,,charge bahut Karta Hai Paisa bahut karta hai,2026-03-23,play_store,8a2a99d8-2410-4388-aa3d-8250a9b32499
1,,worst app in my mutual fund I have given nav of 19 march but it gives nav of 20 march and lesser amount worst app,2026-03-23,play_store,8101f92d-fa72-430a-92c2-906694900c60
3,,just dividend easily show in buying stocks,2026-03-23,play_store,d198c267-c1f8-428f-a84c-5b5cc468dc62
4,,pls add XIRR for stocks holdings also in main tab,2026-03-23,play_store,e035b015-8fde-4de1-9231-6e27cc07801b
5,,bhai bahut bada private trading ke liye,2026-03-23,play_store,d5f73e53-eb7e-4b0b-a854-4f787409e735
3,,"I had complained regarding delink of mail id with a name however same is not completed .. we have tried to reach out your customer service no such proper assistant provided. Now life time I am unable to use grow, is this is groww is all about. Mail send, currently I am able to login.",2026-03-23,play_store,76849cc0-e001-4954-9071-2ee6dfb05526
5,,It works very well and is very easy. I really enjoy the groww app compared to all others.,2026-03-23,play_store,7c2961c2-f073-47f9-9793-f5359fb76069
1,,dont show adds on my phone anhmore..sorry to say this,2026-03-22,play_store,41d31cf6-f59f-42a0-b75d-a4d93d38e2ea
5,,Back office reports are very useful for reviewing past trades. I often check them to understand my performance and learn from previous decisions. That feature adds real value,2026-03-22,play_store,7ba86153-d7ef-4e07-a705-7d33cf057e85
5,,"Nice app for stock marketing , etc",2026-03-22,play_store,674d2b0d-6f8a-4868-9a2a-2a594f27c218
1,,wrost app don't use. I sold all my share and it says u need to pay 250 rupees,2026-03-22,play_store,9fdc83c4-3dee-4625-854e-4732c586b3a6
1,,bahut hi bakar app ha mera liquidity hona par 3 bar amount kata mutual fund ma sa 33 hajar liquidity hoya tha 99 hajar kata ha fraud app ha,2026-03-22,play_store,de5378b3-b145-423b-8ae5-288356e105f5
5,,Perfect app for investments. private secure. Withdrawals are fast. Exactly what I needed. Been using it for months now,2026-03-22,play_store,a5264a3b-f818-45a7-963a-7a08ce1233ee
1,,"using grow for the last few years. good upto Feb 21 2026,then even after updating and tried to import mutual funds showing error that tracking mutual funds is temporarily paused for the last few weeks",2026-03-22,play_store,44d54157-6a5c-41e8-9c8b-91cf2b3bb787
2,,"I tried using your app, and while its interface is excellent, there is a need to add a few features—for instance, it currently does not display the 'Change in Open Interest' option for futures.",2026-03-22,play_store,c35e0948-346f-4711-a8bd-83575aab24ca
1,,u can't do small per day sip u can't track external funds in this app worst app ind money ia lot better now I am selling all my funds in this worst app,2026-03-22,play_store,1e6be24b-8d8f-4a3c-9eff-70f8a6676adc
5,,To add the CPR indicator to the Groww Trading View platform.,2026-03-22,play_store,e9379443-91de-4916-acbd-b7dc392815ac
5,,It's a very good application to start your SIP journey.,2026-03-22,play_store,5cc914ef-1db6-4f07-ba7b-ffbb6682da9f
1,,Excellent application. unfortunately I closed my trading account. Now I want to reopen my trading account. But there are no option to reopen,2026-03-21,play_store,d8edfe75-4d0d-413e-8739-c5385dae2ffa
5,,very reliable and friendly interface everyone can understand easily,2026-03-21,play_store,0ab316bf-c61c-4338-833c-968cc8fbf25a
1,,"fund refresh has been paused since last month, it's so sad that I've been carrying this app for more than 3 years in my phone, and now this issue. Time to remove?",2026-03-21,play_store,b4f406c0-35f7-4fd8-b650-3b937cb54d96
1,,"I was using Zerodha for a long time but to try something new I am using groww but not yet, groww app is pretty much useless because it has no security management and most importantly it has huge charges which Zerodha never charged.",2026-03-21,play_store,e1057acd-2ec4-4a34-b569-36d0a16d4a29
5,,best App !! far better than coin zerodha etc,2026-03-21,play_store,7506bec6-53ea-4946-8a8d-f8a6a3a4640e
5,,all time better. But charges is hiding on buying time. I think should be a unique page of charges and taxes and also visible in home page at any icon.,2026-03-21,play_store,f98a1250-d28d-4b07-b3d3-7e2e8f1b39ce
1,,Pareshan Kar Rakha hai .Iska Ads Screen Par Aa raha hai .Gaali dene ka man kar raha hai.,2026-03-21,play_store,5d14053f-7e1d-4442-bab2-0fb09877b1d2
1,,always say technical issue and people make lost you don't care about losing,2026-03-21,play_store,cf005c70-d158-4ff3-8900-bb1cfacced08
5,,Main chahta Hun yah app hamesha Rahe,2026-03-21,play_store,cb366da7-3f2e-480a-84c8-1d02297d3cb0
1,,superb hai as compared many app as dhan angel one and upstock,2026-03-21,play_store,7f19ced0-48a5-48c3-93f1-108071885d72
1,,last month ki Sip show nhi ho raha h application me pichhle month se hi problem aa rahi h.. Tracking external fund is currently pushes ye aa jata h haar baar Application me,2026-03-21,play_store,7b487461-26c0-4a4b-bbc7-104303d984f2
2,,Widgets are not getting setup in the new update,2026-03-21,play_store,1ce3b482-f06f-45cc-8d24-de20c4bd28df
2,,"external fund is not updating please solve issues, Massage showing,""Your existing tracked funds will stay visible.We'll be back soon with an updated experience.""",2026-03-21,play_store,18fa2d40-8d39-4d87-92a3-2393ff4c9295
1,,don't install this app....there is no proper customer care....even contract file will not open after downloading...after withdrawal i didn't received my money....no one are responding...,2026-03-21,play_store,181f1ef3-ed5a-4c4d-a46b-4ba6b7ac332c
1,,not able to update external fund? what's going on,2026-03-21,play_store,0d9f7243-3558-4d48-b63d-e19e91e18729
1,,worst app after installing mtf facility now I am trapped into it. Not able come out it. my suggestion is not to take mtf facility.,2026-03-21,play_store,5408e08f-5648-48c0-a4bf-91375f87ca59
1,,Protect profit trigger not working for equity f&o in groww app and for commodity both loss trigger and profit trigger options not at all available kindly enable it as soon as possible,2026-03-21,play_store,5544ddc1-fd96-445a-9bbe-9a02e392dc4d
3,,yah app acha hai isme bahut gada paise kama sakte hai yeh app khatar nak hai,2026-03-21,play_store,e73cb853-bb01-4d8f-b533-b66401c6a88c
5,,is good but I can't open my old account,2026-03-21,play_store,0de797b8-7e38-452a-9855-477dce3d02a8
5,,Its user friedly and helps to select profitting shares,2026-03-21,play_store,89f2f84c-cf7c-4ef9-b252-3b7f292ad298
5,,"good, highest broker charge's and single Chart view at a time... improve f&o 2chart's at a time view",2026-03-20,play_store,498f3c48-c3af-4281-80ae-64f094fa57a9
5,,Why this error is coming Tracking external funds is currently paused Your existing tracked funds will stay visible. We'll be back soon with an updated experience kindly rectify as getting the issue since last 1 month.,2026-03-20,play_store,58d59629-8020-4dc5-8df1-2780572ba61c
1,,waste app don't use reasons now market at low level so I want to buy long term options like june and september but they are not allowing,2026-03-20,play_store,8af45131-60c8-4d5d-93c4-a41b3806c15a
4,,"Addition of trailing SL in F&O trading and scalping on Nifty 50 Chart itself will be more user friendly.Also,try to include drag and select a limit price on chart to buy or sell would be greatly beneficial. I would give it a 5 star rating if it all these things are included in the chart itself instead sepate premium chart.",2026-03-20,play_store,d56d2a41-c36f-444d-b7bc-ded252a6338d
4,,"app deserves 5 stars for its user friendly interface, because there's no bond market viewing and trading, and still we can buy bonds feels that something is lacking, please update this issue soon.",2026-03-20,play_store,2a4cad04-c9c1-4699-a0be-ef8203bca7f3
1,,"""Tracking external funds is currently paused."" Now Groww is useless.",2026-03-20,play_store,2cfc0dd7-bf8d-4b90-9ae5-f76790881fdc
5,,"please add Fixed deposit and Bond option where. we will invest in one click without visiting branch , thank you",2026-03-20,play_store,924593ab-9561-4a1c-9e45-627d837912a2
1,,Brokerage bahut jyada lete hai please agar koi demate account kholna chahta hai to pehle ache se search karle ki kon si app kam brokerage lete hai maine ye aap se trading kari 4-5 mahine lekin ab close karunga ise agar 0 rating hoti to wo bhi bahut jyada hoti inke liye,2026-03-20,play_store,18a5dff6-1cee-4a0d-83f8-4784ca718570
1,,"This app is worse, brokerage and external charges are extremely high",2026-03-20,play_store,2d7f6f54-e025-4a39-b3dd-a6a20c909278
1,,Worst experience facing now a days tracking external funds system have been paused by groww. Why please activate this again.,2026-03-20,play_store,9c2875e5-8b21-4f7e-99d4-d18f8cffa27f
5,,bahut hi smooth kam karta hai acche acche futures Hain Harshvardhan uplabdh hai veri nice,2026-03-20,play_store,69aa58f0-9b84-4e4a-94b4-7f1a36bf0c8a
5,,Genuinely I am very much satisfied using Groww app for F and O .,2026-03-20,play_store,7eaaf7f9-6a9a-44d7-a122-1b9e59d1b4bb
2,,"Didn't show stocks logo in my watchlist section, see more section and Market trend section.",2026-03-20,play_store,3e5ca736-fcd6-4df1-87e2-7ab3999b3649
5,,very good for beginners. Easy to navigate the interface,2026-03-20,play_store,1cc437f8-79c4-40ea-ae77-4fb8202bd993
5,,yrr brokerage bahut hai isme aur kya hi bataye koi ai feature nhi hai ki trade ke time me kuch use kr ske,2026-03-20,play_store,2da8533c-73c4-4049-a176-7cb0d702d887
1,,"I am using this app for a very long time, for last few months they are not updating the total external and internal funds just showing that we will be back with new update. I think they have slowly wiped off this facility for the customers but they are not disclosing it. Poor experience",2026-03-20,play_store,ab33d93c-c1d0-47a8-b925-9cea1332f8c4
5,,"This is a very good app, using it my problem has gone away, I have saved a lot and got it.",2026-03-20,play_store,f1a08a8a-4c9e-4c5b-868b-d3fa3acf77bf
4,,whaen the tracking of external mutual fund will be functional...?,2026-03-20,play_store,453eaf06-a18c-4953-8dfb-f134d04dff05
1,,"worst app for trading, so many glitches and lag, lagger, laggest and trash app",2026-03-20,play_store,d1100297-bfc9-4b61-84fd-93142679f1ff
4,,"Please continue the External Funds Tracking feature, otherwise I will need to switch to another app.",2026-03-20,play_store,c9e5f1cd-1cd1-4d90-a4f3-07abeae9978b
1,,currently the services of the grow app are the worst....I personally believe that the Angel one app is better rather than the grow app...,2026-03-20,play_store,fbc99bd6-1d13-4139-9be6-134065a45ee4
1,,"I'll not give any star to your platform. From 8 years actively, I'm personally managing my whole portfolio through Zerodha, upstox, Dhan and Grow platform. But worst experience with Grow. I'll not recommend to anyone because they don't have any specific reason to cut my 13654.98₹ without any reason. I'm holding equity in lac's but they are showing me your money will be ready to withdraw next day. I didn't put any request for withdraw, I'm not able to take new delivery by my own money.",2026-03-20,play_store,59359ec9-3e4a-446a-9c64-fa4ad30c925b
1,,"Overall Good but must be a separate Section for all Portfolio. where I can see all my investment in one place (ETF ,MF , Stocks , Bonds etc.)",2026-03-20,play_store,aad405d6-55f8-4f18-8b64-046521d9ceb5
5,,Please make advice for mutual funds & send as a massage for ourselves who are lay man about market.,2026-03-20,play_store,6bd98c23-f819-4c87-8514-0eeb6a991aca
1,,"yahan bahut galat cheeze hoti hai platform mein apko apne funds ko proper track karna padega because groww app mein mismanagement bahut hai, groww app mein apke funds ka hisaab zaroor rakhiye",2026-03-20,play_store,e6fe411c-8829-43c4-b3eb-a365e695c694
5,,Everything is easily known in the Grow app. I can buy and sell more easily in the Grow app than in other apps.,2026-03-20,play_store,dbe8e912-2baf-4488-bab1-d56f915080e8
4,,"easy to understand compared to other brokerage app , this itself makes the app better",2026-03-20,play_store,c52922f8-81df-4d27-9fbb-66afaf1c339d
4,,current time external fund not export issue happening.. kindly resolve it,2026-03-20,play_store,bb4a4119-e1a9-4fd6-8c63-73f29c97aa9a
3,,Protect profit trigger not working for equity f&o in groww app and for commodity both loss trigger and profit trigger options not at all available kindly enable it as soon as possible,2026-03-20,play_store,8bde9dbf-705d-47ee-9be9-ac4e7c7bffc1
4,,"app is fast and reliable just one problem it is very difficult to change/edit stoploss or targets. and do not show price and percentage of the selected area, it only shows information of the particular candle selected and brokerage is too high, but okay when seeing it's free to open and maintain account",2026-03-20,play_store,71aba344-237b-4569-a626-455549a38bc5
4,,"Suddenly my grow app is not responding well, if I click on mutual funds or stocks charts it pushes me out , please help",2026-03-20,play_store,7bcc9b57-3d00-4bb4-bd71-bf8aa7d29689
5,,best platform for earning money but keep patience then you earn money,2026-03-20,play_store,1fdaac78-05d1-4c4f-8908-0c6c50e9b743
5,,nice platforms for groww is best trading experience,2026-03-19,play_store,a90067f2-aa12-4496-9dca-2377cd0b5a57
1,,old version is good but update not good update everyone new found of mf is to this problem solved because mf not track so this app is not working good,2026-03-19,play_store,bfd3ac5e-da91-4b8a-90dc-bc36eb32708b
3,,they are updating app since one month and no update available for external funds..changed my reviews for such poor tech team,2026-03-19,play_store,8eb1309c-847d-4595-a715-85c96ecab8b3
1,,"Very poor customer support. Calls take 40 minutes, chat promises 3 minutes but takes over 1 hour. After waiting, they close the chat without solving the issue. Completely unprofessional and disappointing. Not recommended.",2026-03-19,play_store,6a3be0d2-c5b2-4d77-b671-305a13d1ed9b
5,,hlo grow team i would advise to you add 125 min time frame in your trading chart that make easy to invester to analysis the stock,2026-03-19,play_store,0f9eacdf-e6ef-42c1-b4d7-09e8c57225cd
4,,"all premium did not showing,,please make the sure to look all premium",2026-03-19,play_store,3a31a0b2-8b6b-470a-b8e4-f52f550e533e
5,,easy to use and great features compare to other app,2026-03-19,play_store,784d64d7-87ee-4119-bca4-5af2a354b7a7
1,,"After the latest update I experienced a glitch, during intraday - I entered the price in order so it will trigger automatically as usual but it placed the current price the same thing happened during the sell order. it happened with me 2 buy order, 2 sell order total 4 time. app doesn't register What price number I placed in the price box",2026-03-19,play_store,93c91847-6d21-4db4-bf33-6ffab5d54ff6
1,,"Not like Dhan App. Your funds withdrawal is very slow process, not like Dhan app. If I add fund and wanted to withdraw without buy or selling, T+2 is not applicable..hv to wait 24 hrs. After Withdrawal another 24 hrs. Will avoid using Groww app.",2026-03-19,play_store,a1c634c5-ea2a-4929-b1f9-828a909625d6
1,,"They've got worse customer support,I tried to call them it was not reachable and the chat process guys just ignored or left the chat without sharing the proper information.Using grow app for at least 3 years but i need to say it their customers support is worse.",2026-03-19,play_store,a4a66c07-f4ce-4fa0-a2d0-5967d95c1879
2,,so many of charges in buying in selling whatever you do there are charges and not good for short sellers,2026-03-19,play_store,b210242d-c9d3-4021-89b4-6365260e61fc
1,,full worst service i am using in 4 years don't use this... customer service full bad or charges have facility full..faltu,2026-03-19,play_store,e3601a71-859b-468a-b209-cdb56353b950
1,,Multiple Charts should be available in charts for option trading......also profit - lose showing in charts,2026-03-19,play_store,6e155607-ecf8-4c52-a5a2-26dfa8fdb7bb
1,,it's AI driven software which plays with your mind and wipe out u r account balance so plz use it only for buying and selling of stocks and mutual funds.,2026-03-19,play_store,4faf0958-8b54-432a-a181-3e9d8fbd1bbe
1,,amount block any time when my profit hy,2026-03-19,play_store,d46e95e9-05e2-47a4-8c56-54958f6d4c07
